gene	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	r_x_X	r_n_N	r_nns_Nns	r_ns_Ns	r_nnc_Nnc	r_nsnc_Nsnc
KCTD3	395769	109947	0	1	0	0	50	7	3828447	1.828418e-06	1.977394e-06	2.526726e-06	0	NaN	0
KCTD4	123079	33701	0	0	0	0	50	8	3350469	2.387725e-06	0	0	0	NaN	0
KCTD5	113833	32294	0	0	0	0	50	6	4687387	1.280031e-06	0	0	0	NaN	0
KCTD6	113900	31222	0	0	0	0	50	7	4154670	1.684851e-06	0	0	0	NaN	0
KCTD7	137417	40669	0	0	0	0	50	5	4764035	1.049530e-06	0	0	0	NaN	0
KCTD8	220363	66263	0	0	1	0	20	4	1866084	2.143526e-06	3.488867e-06	0	1.509138e-05	NaN	1.509138e-05
KCTD9	192290	51724	0	0	0	0	50	5	3936317	1.270223e-06	0	0	0	NaN	0
KDELC1	247900	62645	0	0	0	0	50	5	3904492	1.280576e-06	0	0	0	NaN	0
KDELC2	245488	66866	0	0	0	0	50	8	3686742	2.169938e-06	0	0	0	NaN	0
KDELR1	102711	28944	0	0	0	0	50	1	2433306	4.109635e-07	0	0	0	NaN	0
KDELR2	131052	35778	0	0	0	0	50	0	4216109	0	0	0	0	NaN	0
KDELR3	112895	31423	0	0	0	0	50	4	3575120	1.118844e-06	0	0	0	NaN	0
KDM1A	423574	121337	0	0	0	0	50	6	3224174	1.860942e-06	0	0	0	NaN	0
KDM1B	291718	77519	0	0	0	0	50	1	4424412	2.260187e-07	0	0	0	NaN	0
KDM2A	563537	153832	0	1	0	0	15	1	1139804	8.773438e-07	1.393983e-06	1.774506e-06	0	NaN	0
KDM2B	658342	182642	0	3	1	0	50	6	3527215	1.701059e-06	4.756333e-06	4.556902e-06	5.475192e-06	NaN	5.475192e-06
KDM3A	645746	171520	0	0	0	0	50	3	4568864	6.566184e-07	0	0	0	NaN	0
KDM3B	834150	246828	0	1	0	0	50	3	4016315	7.469534e-07	9.250882e-07	1.198825e-06	0	NaN	0
KDM4A	521863	137216	0	1	0	0	50	1	2295286	4.356756e-07	1.517269e-06	1.916212e-06	0	NaN	0
KDM4B	525548	152827	0	0	0	0	50	4	4005394	9.986533e-07	0	0	0	NaN	0
KDM4C	560053	141638	0	0	0	0	50	4	3459612	1.156199e-06	0	0	0	NaN	0
KDM4D	243679	72293	0	0	0	0	50	4	4293896	9.315549e-07	0	0	0	NaN	0
KDM4DL	237448	68273	0	0	0	0	50	15	7529661	1.992122e-06	0	0	0	NaN	0
KDM5A	821487	219894	0	0	0	0	50	3	4155340	7.219626e-07	0	0	0	NaN	0
KDM5B	749998	202541	0	3	0	0	31	2	1841562	1.086035e-06	3.149477e-06	4.000011e-06	0	NaN	0
KDM5C	756028	224651	0	2	0	0	2	0	355368	0	2.039403e-06	2.645405e-06	0	NaN	0
KDM5D	756028	212993	0	0	0	0	50	0	4393324	0	0	0	0	NaN	0
KDM6A	683869	184049	0	1	0	0	4	1	381699	2.619865e-06	1.152183e-06	1.462268e-06	0	NaN	0
KDM6B	772510	258419	0	2	1	0	50	6	3839033	1.562894e-06	2.909997e-06	2.588963e-06	3.869685e-06	NaN	3.869685e-06
KDR	664975	176612	0	0	0	0	50	4	3857592	1.036916e-06	0	0	0	NaN	0
KDSR	161805	46230	0	0	0	0	50	11	3495859	3.146580e-06	0	0	0	NaN	0
KEAP1	295470	85425	0	0	0	0	50	4	3316299	1.206164e-06	0	0	0	NaN	0
KEL	356507	99964	0	1	0	0	50	2	4642430	4.308089e-07	2.190720e-06	2.804994e-06	0	NaN	0
KERA	168706	45761	0	0	0	0	50	8	4404781	1.816208e-06	0	0	0	NaN	0
KHDC1	79998	21909	0	1	1	0	20	2	1065635	1.876815e-06	1.962574e-05	1.250031e-05	4.564334e-05	NaN	4.564334e-05
KHDC1L	62779	17018	0	0	0	0	50	15	7478406	2.005775e-06	0	0	0	NaN	0
KHDRBS1	209174	64990	0	0	0	0	50	4	2725091	1.467841e-06	0	0	0	NaN	0
KHDRBS2	170113	47369	0	0	0	0	50	8	3644130	2.195311e-06	0	0	0	NaN	0
KHDRBS3	168840	46833	0	0	0	0	50	7	4273595	1.637965e-06	0	0	0	NaN	0
KHK	175607	50518	0	0	0	0	50	1	3179485	3.145163e-07	0	0	0	NaN	0
KHNYN	317111	97954	0	0	0	0	50	8	3785969	2.113065e-06	0	0	0	NaN	0
KHSRP	342839	101773	0	0	0	0	50	1	2437996	4.101729e-07	0	0	0	NaN	0
KIAA0020	325285	79730	0	0	0	0	50	1	2576552	3.881156e-07	0	0	0	NaN	0
KIAA0040	48039	12261	0	0	0	0	31	7	3299884	2.121287e-06	0	0	0	NaN	0
KIAA0090	478246	139628	0	0	1	0	50	7	4943260	1.416070e-06	1.618453e-06	0	7.161887e-06	NaN	7.161887e-06
KIAA0100	1074546	304716	0	1	0	0	50	3	3246753	9.240001e-07	7.250254e-07	9.306256e-07	0	NaN	0
KIAA0101	60434	14539	0	0	0	0	50	5	3057009	1.635586e-06	0	0	0	NaN	0
KIAA0141	246359	74236	0	0	0	0	50	4	3845130	1.040277e-06	0	0	0	NaN	0
KIAA0146	441530	126496	0	0	0	0	50	2	3848279	5.197128e-07	0	0	0	NaN	0
KIAA0174	174133	50786	0	0	0	0	50	15	7512174	1.996759e-06	0	0	0	NaN	0
KIAA0182	569701	177215	0	1	0	0	50	4	3845264	1.040241e-06	1.338839e-06	1.755307e-06	0	NaN	0
KIAA0195	650637	191754	0	0	0	0	50	6	3447552	1.740365e-06	0	0	0	NaN	0
KIAA0196	571443	149745	0	0	0	0	50	1	3293385	3.036390e-07	0	0	0	NaN	0
KIAA0226	480189	131655	0	1	0	0	33	2	2439202	8.199403e-07	1.634404e-06	2.082513e-06	0	NaN	0
KIAA0232	669062	178354	0	0	0	0	50	3	4393994	6.827501e-07	0	0	0	NaN	0
KIAA0240	512349	147735	0	0	0	0	50	5	5088985	9.825142e-07	0	0	0	NaN	0
KIAA0247	142777	44555	0	0	0	0	50	2	3144310	6.360696e-07	0	0	0	NaN	0
KIAA0284	719446	232691	0	0	0	0	50	4	5009724	7.984472e-07	0	0	0	NaN	0
KIAA0317	401799	109545	0	0	0	0	50	7	3855783	1.815455e-06	0	0	0	NaN	0
KIAA0319	521193	147936	0	0	1	0	50	3	2768105	1.083774e-06	1.494480e-06	0	6.759680e-06	NaN	6.759680e-06
KIAA0319L	509133	140097	0	1	2	0	50	6	3514552	1.707188e-06	4.620859e-06	1.964123e-06	1.427582e-05	NaN	1.427582e-05
KIAA0355	507592	147869	0	1	0	0	50	0	4030787	0	1.525644e-06	1.970086e-06	0	NaN	0
KIAA0368	980277	276777	0	0	0	0	50	2	3480449	5.746385e-07	0	0	0	NaN	0
KIAA0391	282271	74705	0	0	0	0	50	2	3378944	5.919009e-07	0	0	0	NaN	0
KIAA0406	512081	150817	0	0	0	0	50	15	7612205	1.970520e-06	0	0	0	NaN	0
KIAA0408	337948	84353	0	1	1	0	48	6	3040728	1.973212e-06	4.735958e-06	2.959035e-06	1.185494e-05	NaN	1.185494e-05
KIAA0415	376808	123682	0	0	0	0	9	0	857064	0	0	0	0	NaN	0
KIAA0427	290512	80735	0	0	0	0	50	15	7542123	1.988830e-06	0	0	0	NaN	0
KIAA0430	839242	233294	0	0	0	0	50	5	3935580	1.270461e-06	0	0	0	NaN	0
KIAA0467	1200707	371515	0	0	0	0	7	1	1065635	9.384076e-07	0	0	0	NaN	0
KIAA0494	242875	64253	0	0	1	0	50	15	3969415	3.778894e-06	3.255971e-06	0	1.556348e-05	NaN	1.556348e-05
KIAA0495	91790	30820	0	0	0	0	50	15	7492208	2.002080e-06	0	0	0	NaN	0
KIAA0513	204886	52394	0	1	1	0	14	2	1316684	1.518967e-06	7.773632e-06	4.880763e-06	1.908615e-05	NaN	1.908615e-05
KIAA0528	490909	131990	0	1	0	0	50	7	3355159	2.086339e-06	1.605397e-06	2.037037e-06	0	NaN	0
KIAA0556	779143	219224	0	2	1	0	37	2	2903311	6.888687e-07	3.004907e-06	2.566923e-06	4.561544e-06	NaN	4.561544e-06
KIAA0562	454327	120935	0	0	0	0	50	15	7582323	1.978286e-06	0	0	0	NaN	0
KIAA0564	929491	256007	0	1	0	0	49	2	3395895	5.889464e-07	8.435274e-07	1.075858e-06	0	NaN	0
KIAA0586	719178	192357	0	0	0	0	15	1	1749035	5.717438e-07	0	0	0	NaN	0
KIAA0649	555028	175406	0	0	0	0	27	4	2563219	1.560538e-06	0	0	0	NaN	0
KIAA0652	253394	71824	0	0	0	0	50	15	7533212	1.991183e-06	0	0	0	NaN	0
KIAA0664	627790	182240	0	0	1	0	50	4	3535925	1.131246e-06	1.234522e-06	0	5.487270e-06	NaN	5.487270e-06
KIAA0748	255605	67000	0	0	0	0	50	3	4630303	6.479058e-07	0	0	0	NaN	0
KIAA0753	471546	126630	0	0	0	0	50	5	4070518	1.228345e-06	0	0	0	NaN	0
KIAA0754	648828	212256	0	0	0	0	50	0	4392587	0	0	0	0	NaN	0
KIAA0776	392754	101505	0	0	0	0	50	15	7562893	1.983368e-06	0	0	0	NaN	0
KIAA0802	749261	219760	0	0	0	0	27	4	2607573	1.533993e-06	0	0	0	NaN	0
KIAA0831	240463	64454	0	0	0	0	50	15	7525842	1.993132e-06	0	0	0	NaN	0
KIAA0892	301031	84085	0	0	0	0	50	15	7545473	1.987947e-06	0	0	0	NaN	0
KIAA0895	256610	68206	0	0	0	0	24	2	1667295	1.199548e-06	0	0	0	NaN	0
KIAA0895L	219827	69613	0	1	0	0	50	3	4542533	6.604245e-07	3.454947e-06	4.549032e-06	0	NaN	0
KIAA0907	294063	87636	0	1	1	0	50	4	3011583	1.328205e-06	5.239731e-06	3.400632e-06	1.141084e-05	NaN	1.141084e-05
KIAA0913	861352	270479	0	0	0	0	50	11	4458515	2.467189e-06	0	0	0	NaN	0
KIAA0922	792074	207097	0	1	0	0	10	1	1019338	9.810289e-07	1.000830e-06	1.262508e-06	0	NaN	0
KIAA0947	1078968	302505	0	1	0	0	50	5	4091556	1.222029e-06	7.238650e-07	9.268115e-07	0	NaN	0
KIAA1009	703634	163882	0	2	0	0	50	4	3492576	1.145286e-06	2.305433e-06	2.842387e-06	0	NaN	0
KIAA1012	703031	185389	0	0	0	0	27	4	2573202	1.554483e-06	0	0	0	NaN	0
KIAA1024	436103	119260	0	0	0	0	50	4	3289700	1.215916e-06	0	0	0	NaN	0
KIAA1033	590940	143112	0	0	0	0	43	2	2448381	8.168663e-07	0	0	0	NaN	0
KIAA1045	191754	55677	0	0	0	0	50	4	3593813	1.113024e-06	0	0	0	NaN	0
KIAA1107	651642	171855	0	0	0	0	27	4	2559668	1.562703e-06	0	0	0	NaN	0
KIAA1109	2429554	656198	0	3	1	0	10	2	1413968	1.414459e-06	1.296280e-06	1.234795e-06	1.523930e-06	NaN	1.523930e-06
KIAA1143	76380	19095	0	0	0	0	50	8	4941585	1.618914e-06	0	0	0	NaN	0
KIAA1147	219626	61774	0	0	0	0	50	2	2535414	7.888258e-07	0	0	0	NaN	0
KIAA1161	325620	106329	0	1	0	0	50	2	3182299	6.284765e-07	2.315088e-06	3.071064e-06	0	NaN	0
KIAA1191	147601	42545	0	0	0	0	50	3	2629281	1.140996e-06	0	0	0	NaN	0
KIAA1199	667454	176344	0	1	0	0	22	0	1891343	0	1.185118e-06	1.498231e-06	0	NaN	0
KIAA1210	812375	229207	0	1	0	0	11	1	950462	1.052120e-06	9.600780e-07	1.230959e-06	0	NaN	0
KIAA1211	579282	171252	0	0	0	0	13	0	1475541	0	0	0	0	NaN	0
KIAA1217	926007	262305	0	1	1	0	50	7	3817727	1.833552e-06	1.683060e-06	1.079905e-06	3.812356e-06	NaN	3.812356e-06
KIAA1239	824837	231016	0	0	0	0	27	4	2618829	1.527400e-06	0	0	0	NaN	0
KIAA1244	1042185	297681	0	1	0	0	16	1	1461136	6.843990e-07	7.463433e-07	9.595225e-07	0	NaN	0
KIAA1257	202072	50786	0	0	0	0	50	6	4091020	1.466627e-06	0	0	0	NaN	0
KIAA1267	520322	157450	0	0	0	0	27	4	2545263	1.571547e-06	0	0	0	NaN	0
KIAA1274	411983	120064	0	0	0	0	50	3	4653954	6.446132e-07	0	0	0	NaN	0
KIAA1279	299356	80534	0	2	0	0	50	5	2958452	1.690073e-06	5.264682e-06	6.681009e-06	0	NaN	0
KIAA1310	416271	130650	0	0	0	0	50	15	7592038	1.975754e-06	0	0	0	NaN	0
KIAA1324	492651	135675	0	0	0	0	50	6	4351047	1.378978e-06	0	0	0	NaN	0
KIAA1324L	507324	130650	0	0	0	0	50	4	3495792	1.144233e-06	0	0	0	NaN	0
KIAA1328	281869	74303	0	0	0	0	50	2	4224082	4.734757e-07	0	0	0	NaN	0
KIAA1370	521863	137015	0	0	0	0	50	15	7598403	1.974099e-06	0	0	0	NaN	0
KIAA1377	541025	141169	0	1	0	0	50	6	3141362	1.910000e-06	1.465859e-06	1.848343e-06	0	NaN	0
KIAA1383	489435	142509	0	3	0	0	50	3	4388098	6.836675e-07	4.747256e-06	6.129517e-06	0	NaN	0
KIAA1407	464444	113431	0	5	2	0	43	10	3601451	2.776659e-06	1.211335e-05	1.076556e-05	1.763186e-05	NaN	1.763186e-05
KIAA1409	1198831	321734	0	0	0	0	7	1	1015854	9.843934e-07	0	0	0	NaN	0
KIAA1429	880447	242138	0	2	1	0	50	4	4054639	9.865243e-07	2.672403e-06	2.271573e-06	4.129876e-06	NaN	4.129876e-06
KIAA1430	256074	68541	0	0	0	0	50	5	3816588	1.310071e-06	0	0	0	NaN	0
KIAA1432	666181	179426	0	2	0	0	50	5	4036281	1.238764e-06	2.365165e-06	3.002187e-06	0	NaN	0
KIAA1462	635428	187064	0	0	0	0	50	4	4288871	9.326464e-07	0	0	0	NaN	0
KIAA1467	294800	90919	0	1	0	0	50	5	3834276	1.304027e-06	2.592561e-06	3.392130e-06	0	NaN	0
KIAA1468	591878	164485	0	2	0	0	50	3	3937322	7.619392e-07	2.644233e-06	3.379075e-06	0	NaN	0
KIAA1486	303845	94537	0	0	0	0	50	15	7555925	1.985197e-06	0	0	0	NaN	0
KIAA1522	487023	178488	0	0	1	0	50	5	2918855	1.713000e-06	1.502605e-06	0	5.602618e-06	NaN	5.602618e-06
KIAA1524	446555	115843	0	0	0	0	50	3	5227675	5.738689e-07	0	0	0	NaN	0
KIAA1529	818941	204752	0	0	0	0	27	4	2592565	1.542874e-06	0	0	0	NaN	0
KIAA1530	341365	97217	0	0	0	0	50	4	3789185	1.055636e-06	0	0	0	NaN	0
KIAA1539	245622	85023	0	0	0	0	50	15	7546411	1.987700e-06	0	0	0	NaN	0
KIAA1543	587992	196913	0	0	0	0	27	4	2584726	1.547553e-06	0	0	0	NaN	0
KIAA1549	900949	291182	0	4	1	0	22	5	1328945	3.762383e-06	4.194170e-06	4.439763e-06	3.434278e-06	NaN	3.434278e-06
KIAA1586	380158	97418	0	0	0	0	50	4	3839435	1.041820e-06	0	0	0	NaN	0
KIAA1598	317915	76045	0	1	0	0	50	2	3016943	6.629227e-07	2.538329e-06	3.145495e-06	0	NaN	0
KIAA1609	220296	60903	0	0	0	0	50	5	3432477	1.456674e-06	0	0	0	NaN	0
KIAA1614	542566	182441	0	0	0	0	6	2	637036	3.139540e-06	0	0	0	NaN	0
KIAA1632	1250622	340092	0	0	0	0	7	1	1034212	9.669197e-07	0	0	0	NaN	0
KIAA1644	96949	27068	0	1	0	0	9	1	664171	1.505636e-06	8.063411e-06	1.031470e-05	0	NaN	0
KIAA1671	839443	258620	0	0	0	0	7	1	952740	1.049604e-06	0	0	0	NaN	0
KIAA1683	619549	208169	0	3	0	0	50	2	3171445	6.306274e-07	3.624423e-06	4.842232e-06	0	NaN	0
KIAA1704	169510	41942	0	0	0	0	50	8	4694958	1.703956e-06	0	0	0	NaN	0
KIAA1712	214065	53064	0	0	0	0	50	15	7514452	1.996154e-06	0	0	0	NaN	0
KIAA1715	210849	57486	0	0	0	0	50	2	3510331	5.697468e-07	0	0	0	NaN	0
KIAA1731	1264022	328702	0	0	0	0	7	1	1022822	9.776872e-07	0	0	0	NaN	0
KIAA1737	187064	56548	0	0	0	0	50	7	3699874	1.891956e-06	0	0	0	NaN	0
KIAA1751	371783	101974	0	0	0	0	50	1	3175733	3.148879e-07	0	0	0	NaN	0
KIAA1755	557909	176746	0	2	1	0	23	5	1681633	2.973300e-06	4.083549e-06	3.584814e-06	5.657837e-06	NaN	5.657837e-06
KIAA1797	876896	244282	0	0	0	0	32	3	2665528	1.125481e-06	0	0	0	NaN	0
KIAA1804	483070	149477	0	0	0	0	50	8	3334054	2.399481e-06	0	0	0	NaN	0
KIAA1826	166964	42478	0	0	0	0	50	10	4335905	2.306324e-06	0	0	0	NaN	0
KIAA1841	378751	91388	0	1	0	0	50	4	4274466	9.357894e-07	2.127031e-06	2.640257e-06	0	NaN	0
KIAA1919	242741	72628	0	0	0	0	50	6	3384505	1.772785e-06	0	0	0	NaN	0
KIAA1949	280194	92460	0	0	0	0	50	15	7553848	1.985743e-06	0	0	0	NaN	0
KIAA1958	336876	97887	0	0	0	0	50	6	5311090	1.129712e-06	0	0	0	NaN	0
KIAA1967	440391	132861	0	0	0	0	50	5	3944558	1.267569e-06	0	0	0	NaN	0
KIAA1984	265789	68072	0	0	0	0	50	6	4371147	1.372637e-06	0	0	0	NaN	0
KIAA2013	284951	99562	0	0	0	0	50	3	3852902	7.786339e-07	0	0	0	NaN	0
KIAA2018	1050627	307731	0	1	0	0	50	1	3184577	3.140134e-07	7.361830e-07	9.518126e-07	0	NaN	0
KIAA2022	724270	192893	0	0	0	0	50	3	3315495	9.048423e-07	0	0	0	NaN	0
KIAA2026	978602	295738	0	2	4	0	24	4	1654632	2.417456e-06	4.708320e-06	2.043732e-06	1.352549e-05	NaN	1.352549e-05
KIDINS220	855858	235974	0	1	0	0	24	3	2045175	1.466867e-06	9.158918e-07	1.168418e-06	0	NaN	0
KIF11	518446	135809	0	1	0	0	50	3	3054798	9.820617e-07	1.528456e-06	1.928841e-06	0	NaN	0
KIF12	244818	76380	0	0	0	0	50	0	4302606	0	0	0	0	NaN	0
KIF13A	885338	238855	0	0	1	0	3	1	567490	1.762146e-06	8.895270e-07	0	4.186640e-06	NaN	4.186640e-06
KIF13B	885740	247699	0	0	0	0	4	2	572113	3.495813e-06	0	0	0	NaN	0
KIF14	812375	204484	0	2	0	0	17	2	1306433	1.530886e-06	1.966841e-06	2.461917e-06	0	NaN	0
KIF15	695125	169778	0	2	0	0	50	4	3146655	1.271191e-06	2.312398e-06	2.877180e-06	0	NaN	0
KIF16B	648895	165959	0	0	0	0	33	6	2260379	2.654422e-06	0	0	0	NaN	0
KIF17	488229	144117	0	0	1	0	50	1	2571929	3.888132e-07	1.581413e-06	0	6.938807e-06	NaN	6.938807e-06
KIF18A	443406	111555	0	1	0	0	50	3	3889953	7.712175e-07	1.801928e-06	2.255269e-06	0	NaN	0
KIF18B	400928	127099	0	0	0	0	50	5	3867709	1.292755e-06	0	0	0	NaN	0
KIF19	473355	144318	0	1	1	0	50	8	3376532	2.369295e-06	3.237959e-06	2.112579e-06	6.929143e-06	NaN	6.929143e-06
KIF1A	823028	233629	0	1	0	0	22	2	2093281	9.554379e-07	9.463809e-07	1.215025e-06	0	NaN	0
KIF1B	1111262	292522	0	0	1	0	50	3	4015444	7.471154e-07	7.123603e-07	0	3.418546e-06	NaN	3.418546e-06
KIF1C	524811	157785	0	1	0	0	50	5	3914676	1.277245e-06	1.464995e-06	1.905448e-06	0	NaN	0
KIF20A	432619	119126	0	0	0	0	50	4	2591426	1.543552e-06	0	0	0	NaN	0
KIF20B	888956	210514	0	0	0	0	50	4	4428432	9.032542e-07	0	0	0	NaN	0
KIF21A	824636	215137	0	1	0	0	50	7	3593813	1.947792e-06	9.617484e-07	1.212656e-06	0	NaN	0
KIF21B	780952	225455	0	1	1	0	50	6	4102142	1.462650e-06	1.987268e-06	1.280488e-06	4.435475e-06	NaN	4.435475e-06
KIF22	315168	97686	0	2	1	0	50	1	4278017	2.337532e-07	7.266491e-06	6.345822e-06	1.023688e-05	NaN	1.023688e-05
KIF23	475901	121270	0	1	0	0	50	4	2928838	1.365729e-06	1.674562e-06	2.101277e-06	0	NaN	0
KIF24	649900	185255	0	0	0	0	50	10	4020067	2.487521e-06	0	0	0	NaN	0
KIF25	181838	57151	0	0	0	0	50	10	4065493	2.459726e-06	0	0	0	NaN	0
KIF26A	844803	301902	0	0	0	0	23	0	1895966	0	0	0	0	NaN	0
KIF26B	978602	304381	0	2	0	0	0	0	304381	0	1.558867e-06	2.043732e-06	0	NaN	0
KIF27	682998	176076	0	2	0	0	50	8	4005126	1.997440e-06	2.328088e-06	2.928266e-06	0	NaN	0
KIF2A	370577	94738	0	0	0	0	50	1	3276903	3.051662e-07	0	0	0	NaN	0
KIF2B	315771	90651	0	0	0	0	50	8	3184778	2.511949e-06	0	0	0	NaN	0
KIF2C	360594	93264	0	1	1	0	50	6	4264751	1.406882e-06	4.406665e-06	2.773202e-06	1.072225e-05	NaN	1.072225e-05
KIF3A	348132	86832	0	0	0	0	50	5	3834745	1.303868e-06	0	0	0	NaN	0
KIF3B	359053	98423	0	2	0	0	50	3	3259751	9.203157e-07	4.371814e-06	5.570208e-06	0	NaN	0
KIF3C	375267	109143	0	0	2	0	50	11	3303167	3.330137e-06	4.128734e-06	0	1.832458e-05	NaN	1.832458e-05
KIF4A	611375	156244	0	1	0	0	26	0	1622673	0	1.302730e-06	1.635657e-06	0	NaN	0
KIF4B	586451	158254	0	2	1	0	50	3	4246728	7.064262e-07	4.028441e-06	3.410345e-06	6.318956e-06	NaN	6.318956e-06
KIF5A	512215	133196	0	0	0	0	50	2	3611702	5.537555e-07	0	0	0	NaN	0
KIF5B	484745	116647	0	0	0	0	50	4	2948268	1.356729e-06	0	0	0	NaN	0
KIF5C	466320	115776	0	1	1	0	50	1	4342002	2.303085e-07	3.435859e-06	2.144450e-06	8.637369e-06	NaN	8.637369e-06
KIF6	407494	102041	0	2	0	0	50	6	3368559	1.781177e-06	3.925147e-06	4.908048e-06	0	NaN	0
KIF7	628393	196511	0	1	0	0	50	2	3983083	5.021236e-07	1.212262e-06	1.591361e-06	0	NaN	0
KIF9	390677	102376	0	1	0	0	50	5	3635353	1.375382e-06	2.028180e-06	2.559659e-06	0	NaN	0
KIFAP3	398181	95274	0	0	0	0	50	2	4957062	4.034648e-07	0	0	0	NaN	0
KIFC1	314096	100366	0	0	0	0	50	10	3764328	2.656517e-06	0	0	0	NaN	0
KIFC2	384781	134402	0	0	0	0	50	6	2696951	2.224735e-06	0	0	0	NaN	0
KIFC3	398650	121337	0	0	0	0	50	10	3038651	3.290934e-06	0	0	0	NaN	0
KILLIN	80534	27403	0	0	0	0	50	15	7488791	2.002994e-06	0	0	0	NaN	0
KIN	199593	48039	0	0	0	0	50	6	4471580	1.341808e-06	0	0	0	NaN	0
KIR2DL1	168840	47637	0	0	1	0	6	1	804737	1.242642e-06	4.619428e-06	0	2.099209e-05	NaN	2.099209e-05
KIR2DL3	166160	46096	0	0	0	0	50	10	4641894	2.154293e-06	0	0	0	NaN	0
KIR2DL4	183044	50719	0	0	0	0	50	9	3768549	2.388187e-06	0	0	0	NaN	0
KIR2DS4	144921	40602	0	0	0	0	50	5	4116882	1.214511e-06	0	0	0	NaN	0
KIR3DL1	214802	60367	0	0	0	0	50	10	3654716	2.736191e-06	0	0	0	NaN	0
KIR3DL2	218152	63650	0	0	0	0	50	9	4121840	2.183491e-06	0	0	0	NaN	0
KIR3DL3	195975	57888	0	2	0	0	50	3	3525004	8.510629e-07	7.878265e-06	1.020538e-05	0	NaN	0
KIR3DP1	156713	45895	0	0	0	0	50	7	3616727	1.935452e-06	0	0	0	NaN	0
KIRREL	359120	109210	0	1	0	0	50	6	3915279	1.532458e-06	2.135247e-06	2.784585e-06	0	NaN	0
KIRREL2	335804	111823	0	0	0	0	50	3	4099395	7.318153e-07	0	0	0	NaN	0
KIRREL3	389136	114570	0	0	0	0	50	8	3669322	2.180239e-06	0	0	0	NaN	0
KISS1	63784	21641	0	0	0	0	50	7	3077980	2.274219e-06	0	0	0	NaN	0
KISS1R	178354	65459	0	0	0	0	50	5	3567348	1.401601e-06	0	0	0	NaN	0
KIT	480323	125290	0	0	0	0	50	0	4351516	0	0	0	0	NaN	0
KITLG	138891	33567	0	0	0	0	50	7	3373115	2.075233e-06	0	0	0	NaN	0
KL	476772	137685	0	0	0	0	13	0	1439830	0	0	0	0	NaN	0
KLB	493656	140097	0	0	1	0	50	4	3524133	1.135031e-06	1.577902e-06	0	7.137912e-06	NaN	7.137912e-06
KLC1	317647	75308	0	0	0	0	50	2	4056850	4.929933e-07	0	0	0	NaN	0
KLC2	300696	87837	0	0	0	0	50	5	3555154	1.406409e-06	0	0	0	NaN	0
KLC3	238989	75576	0	0	0	0	50	6	4127602	1.453629e-06	0	0	0	NaN	0
KLC4	317178	93063	0	0	0	0	50	6	3647949	1.644760e-06	0	0	0	NaN	0
KLF1	164284	56615	0	0	0	0	50	3	2970110	1.010064e-06	0	0	0	NaN	0
KLF10	227264	66196	0	0	1	0	50	5	3328493	1.502181e-06	3.407619e-06	0	1.510665e-05	NaN	1.510665e-05
KLF11	238185	73968	0	0	0	0	50	4	4886712	8.185463e-07	0	0	0	NaN	0
KLF12	191553	57084	0	0	0	0	50	9	4789093	1.879270e-06	0	0	0	NaN	0
KLF13	131923	43148	0	0	0	0	50	3	3309532	9.064726e-07	0	0	0	NaN	0
KLF14	144117	51657	0	1	0	0	50	4	2440609	1.638935e-06	5.107931e-06	6.938807e-06	0	NaN	0
KLF15	192357	60702	0	0	0	0	50	2	3426648	5.836608e-07	0	0	0	NaN	0
KLF16	111823	41942	0	0	0	0	50	6	3809017	1.575210e-06	0	0	0	NaN	0
KLF17	183982	53600	0	0	0	0	50	6	3046155	1.969696e-06	0	0	0	NaN	0
KLF2	158790	57888	0	0	0	0	21	1	2091941	4.780250e-07	0	0	0	NaN	0
KLF3	166361	46297	0	2	0	0	50	3	3478506	8.624392e-07	9.404772e-06	1.202205e-05	0	NaN	0
KLF4	220631	72025	0	0	0	0	50	3	4232591	7.087857e-07	0	0	0	NaN	0
KLF5	214668	63918	0	0	0	0	50	1	3373115	2.964619e-07	0	0	0	NaN	0
KLF6	138221	35443	0	1	0	0	50	0	4395535	0	5.758246e-06	7.234791e-06	0	NaN	0
KLF7	143581	41540	0	0	0	0	50	6	3790257	1.583006e-06	0	0	0	NaN	0
KLF8	172056	49044	0	0	0	0	50	3	3506110	8.556491e-07	0	0	0	NaN	0
KLF9	115039	33500	0	0	0	0	50	0	4081238	0	0	0	0	NaN	0
KLHDC1	206829	48642	0	1	0	0	50	4	3067863	1.303839e-06	3.914339e-06	4.834912e-06	0	NaN	0
KLHDC10	214467	59898	0	0	0	0	50	4	3354556	1.192408e-06	0	0	0	NaN	0
KLHDC2	204819	50250	0	0	0	0	50	4	3188329	1.254576e-06	0	0	0	NaN	0
KLHDC3	187533	51456	0	0	0	0	50	3	4719882	6.356091e-07	0	0	0	NaN	0
KLHDC4	253796	69412	0	0	0	0	50	12	4307363	2.785927e-06	0	0	0	NaN	0
KLHDC5	236175	70953	0	0	0	0	50	5	5047713	9.905476e-07	0	0	0	NaN	0
KLHDC7A	351951	117585	0	0	0	0	50	6	3411171	1.758927e-06	0	0	0	NaN	0
KLHDC7B	263042	95743	0	0	0	0	50	1	3443867	2.903713e-07	0	0	0	NaN	0
KLHDC8A	164552	50317	0	1	0	0	50	3	4714455	6.363408e-07	4.653998e-06	6.077106e-06	0	NaN	0
